snapshot_date,product_id,warehouse,quantity_on_hand
2023-05-27,41,WH_SOUTH,234
2023-05-27,42,WH_EAST,338
2023-05-27,43,WH_WEST,307
2023-05-27,44,WH_EAST,404
2023-05-27,45,WH_NORTH,232
2023-05-27,46,WH_EAST,13
2023-05-27,47,WH_SOUTH,109
2023-05-27,48,WH_WEST,135
2023-05-27,49,WH_EAST,316
2023-05-27,50,WH_WEST,1
2023-05-30,1,WH_SOUTH,126
2023-05-30,2,WH_NORTH,362
2023-05-30,3,WH_SOUTH,201
2023-05-30,4,WH_EAST,45
2023-05-30,5,WH_SOUTH,417
2023-05-30,6,WH_WEST,493
2023-05-30,7,WH_EAST,36
2023-05-30,8,WH_NORTH,426
2023-05-30,9,WH_WEST,8
2023-05-30,10,WH_SOUTH,85
2023-05-30,11,WH_WEST,388
2023-05-30,12,WH_WEST,179
2023-05-30,13,WH_SOUTH,481
2023-05-30,14,WH_NORTH,359
2023-05-30,15,WH_NORTH,178
2023-05-30,16,WH_WEST,473
2023-05-30,17,WH_WEST,123
2023-05-30,18,WH_NORTH,350
2023-05-30,19,WH_NORTH,41
2023-05-30,20,WH_NORTH,273
2023-05-30,21,WH_WEST,329
2023-05-30,22,WH_EAST,151
2023-05-30,23,WH_WEST,402
2023-05-30,24,WH_NORTH,84
2023-05-30,25,WH_EAST,115
2023-05-30,26,WH_WEST,19
2023-05-30,27,WH_WEST,476
2023-05-30,28,WH_EAST,10
2023-05-30,29,WH_NORTH,143
2023-05-30,30,WH_WEST,148
2023-05-30,31,WH_WEST,237
2023-05-30,32,WH_EAST,448
2023-05-30,33,WH_WEST,396
2023-05-30,34,WH_EAST,260
2023-05-30,35,WH_EAST,264
2023-05-30,36,WH_NORTH,239
2023-05-30,37,WH_NORTH,459
2023-05-30,38,WH_SOUTH,207
2023-05-30,39,WH_NORTH,12
2023-05-30,40,WH_NORTH,471
2023-05-30,41,WH_WEST,408
2023-05-30,42,WH_WEST,2
2023-05-30,43,WH_NORTH,227
2023-05-30,44,WH_WEST,486
2023-05-30,45,WH_SOUTH,334
2023-05-30,46,WH_WEST,160
2023-05-30,47,WH_EAST,304
2023-05-30,48,WH_SOUTH,414
2023-05-30,49,WH_SOUTH,417
2023-05-30,50,WH_NORTH,227
2023-06-02,1,WH_NORTH,56
2023-06-02,2,WH_NORTH,226
2023-06-02,3,WH_NORTH,293
2023-06-02,4,WH_WEST,426
2023-06-02,5,WH_NORTH,18
2023-06-02,6,WH_EAST,315
2023-06-02,7,WH_NORTH,87
2023-06-02,8,WH_NORTH,137
2023-06-02,9,WH_EAST,150
2023-06-02,10,WH_NORTH,483
2023-06-02,11,WH_EAST,171
2023-06-02,12,WH_WEST,229
2023-06-02,13,WH_EAST,116
2023-06-02,14,WH_SOUTH,119
2023-06-02,15,WH_EAST,339
2023-06-02,16,WH_WEST,359
2023-06-02,17,WH_EAST,191
2023-06-02,18,WH_SOUTH,117
2023-06-02,19,WH_NORTH,245
2023-06-02,20,WH_NORTH,419
2023-06-02,21,WH_SOUTH,372
2023-06-02,22,WH_SOUTH,184
2023-06-02,23,WH_SOUTH,464
2023-06-02,24,WH_NORTH,448
2023-06-02,25,WH_NORTH,159
2023-06-02,26,WH_SOUTH,196
2023-06-02,27,WH_WEST,178
2023-06-02,28,WH_SOUTH,368
2023-06-02,29,WH_WEST,367
2023-06-02,30,WH_NORTH,490
2023-06-02,31,WH_WEST,331
2023-06-02,32,WH_WEST,120
2023-06-02,33,WH_NORTH,232
2023-06-02,34,WH_SOUTH,492
2023-06-02,35,WH_EAST,390
2023-06-02,36,WH_WEST,355
2023-06-02,37,WH_SOUTH,139
2023-06-02,38,WH_WEST,367
2023-06-02,39,WH_SOUTH,475
2023-06-02,40,WH_SOUTH,405
2023-06-02,41,WH_EAST,433
2023-06-02,42,WH_WEST,439
2023-06-02,43,WH_EAST,496
2023-06-02,44,WH_SOUTH,427
2023-06-02,45,WH_SOUTH,443
2023-06-02,46,WH_WEST,337
2023-06-02,47,WH_WEST,283
2023-06-02,48,WH_WEST,339
2023-06-02,49,WH_NORTH,133
2023-06-02,50,WH_NORTH,473
2023-06-05,1,WH_SOUTH,140
2023-06-05,2,WH_SOUTH,405
2023-06-05,3,WH_NORTH,458
2023-06-05,4,WH_WEST,469
2023-06-05,5,WH_WEST,225
2023-06-05,6,WH_NORTH,220
2023-06-05,7,WH_NORTH,187
2023-06-05,8,WH_EAST,286
2023-06-05,9,WH_NORTH,244
2023-06-05,10,WH_SOUTH,422
2023-06-05,11,WH_EAST,236
2023-06-05,12,WH_SOUTH,60
2023-06-05,13,WH_NORTH,198
2023-06-05,14,WH_SOUTH,173
2023-06-05,15,WH_NORTH,201
2023-06-05,16,WH_SOUTH,478
2023-06-05,17,WH_EAST,384
2023-06-05,18,WH_EAST,201
2023-06-05,19,WH_EAST,205
2023-06-05,20,WH_SOUTH,419
2023-06-05,21,WH_WEST,7
2023-06-05,22,WH_NORTH,480
2023-06-05,23,WH_EAST,339
2023-06-05,24,WH_EAST,184
2023-06-05,25,WH_WEST,2
2023-06-05,26,WH_SOUTH,306
2023-06-05,27,WH_SOUTH,128
2023-06-05,28,WH_SOUTH,243
2023-06-05,29,WH_NORTH,370
2023-06-05,30,WH_WEST,203
2023-06-05,31,WH_SOUTH,185
2023-06-05,32,WH_EAST,64
2023-06-05,33,WH_NORTH,168
2023-06-05,34,WH_NORTH,318
2023-06-05,35,WH_SOUTH,199
2023-06-05,36,WH_NORTH,3
2023-06-05,37,WH_NORTH,341
2023-06-05,38,WH_NORTH,401
2023-06-05,39,WH_NORTH,341
2023-06-05,40,WH_NORTH,42
2023-06-05,41,WH_EAST,217
2023-06-05,42,WH_NORTH,212
2023-06-05,43,WH_NORTH,433
2023-06-05,44,WH_WEST,98
2023-06-05,45,WH_EAST,403
2023-06-05,46,WH_EAST,495
2023-06-05,47,WH_NORTH,71
2023-06-05,48,WH_NORTH,437
2023-06-05,49,WH_SOUTH,0
2023-06-05,50,WH_NORTH,344
2023-06-08,1,WH_SOUTH,335
2023-06-08,2,WH_SOUTH,271
2023-06-08,3,WH_EAST,340
2023-06-08,4,WH_WEST,426
2023-06-08,5,WH_NORTH,391
2023-06-08,6,WH_WEST,244
2023-06-08,7,WH_SOUTH,100
2023-06-08,8,WH_SOUTH,37
2023-06-08,9,WH_NORTH,135
2023-06-08,10,WH_EAST,270
2023-06-08,11,WH_NORTH,252
2023-06-08,12,WH_WEST,485
2023-06-08,13,WH_SOUTH,321
2023-06-08,14,WH_WEST,438
2023-06-08,15,WH_EAST,496
2023-06-08,16,WH_EAST,371
2023-06-08,17,WH_WEST,35
2023-06-08,18,WH_SOUTH,64
2023-06-08,19,WH_NORTH,395
2023-06-08,20,WH_SOUTH,449
2023-06-08,21,WH_SOUTH,10
2023-06-08,22,WH_WEST,109
2023-06-08,23,WH_NORTH,269
2023-06-08,24,WH_WEST,420
2023-06-08,25,WH_EAST,62
2023-06-08,26,WH_WEST,196
2023-06-08,27,WH_NORTH,326
2023-06-08,28,WH_SOUTH,424
2023-06-08,29,WH_NORTH,79
2023-06-08,30,WH_SOUTH,211
2023-06-08,31,WH_EAST,391
2023-06-08,32,WH_NORTH,353
2023-06-08,33,WH_WEST,311
2023-06-08,34,WH_SOUTH,216
2023-06-08,35,WH_SOUTH,162
2023-06-08,36,WH_NORTH,211
2023-06-08,37,WH_WEST,222
2023-06-08,38,WH_EAST,7
2023-06-08,39,WH_SOUTH,75
2023-06-08,40,WH_SOUTH,400
2023-06-08,41,WH_NORTH,365
2023-06-08,42,WH_SOUTH,337
2023-06-08,43,WH_SOUTH,500
2023-06-08,44,WH_EAST,71
2023-06-08,45,WH_SOUTH,453
2023-06-08,46,WH_WEST,412
2023-06-08,47,WH_WEST,466
2023-06-08,48,WH_NORTH,89
2023-06-08,49,WH_WEST,454
2023-06-08,50,WH_SOUTH,236
2023-06-11,1,WH_EAST,309
2023-06-11,2,WH_EAST,432
2023-06-11,3,WH_SOUTH,479
2023-06-11,4,WH_SOUTH,160
2023-06-11,5,WH_SOUTH,464
2023-06-11,6,WH_WEST,389
2023-06-11,7,WH_EAST,132
2023-06-11,8,WH_EAST,350
2023-06-11,9,WH_EAST,389
2023-06-11,10,WH_SOUTH,410
2023-06-11,11,WH_WEST,392
2023-06-11,12,WH_WEST,259
2023-06-11,13,WH_NORTH,446
2023-06-11,14,WH_NORTH,38
2023-06-11,15,WH_EAST,400
2023-06-11,16,WH_SOUTH,113
2023-06-11,17,WH_NORTH,218
2023-06-11,18,WH_EAST,12
2023-06-11,19,WH_NORTH,164
2023-06-11,20,WH_WEST,245
2023-06-11,21,WH_NORTH,430
2023-06-11,22,WH_EAST,162
2023-06-11,23,WH_EAST,304
2023-06-11,24,WH_NORTH,394
2023-06-11,25,WH_WEST,357
2023-06-11,26,WH_SOUTH,399
2023-06-11,27,WH_WEST,271
2023-06-11,28,WH_WEST,475
2023-06-11,29,WH_NORTH,87
2023-06-11,30,WH_EAST,295
2023-06-11,31,WH_NORTH,352
2023-06-11,32,WH_SOUTH,8
2023-06-11,33,WH_EAST,488
2023-06-11,34,WH_WEST,488
2023-06-11,35,WH_SOUTH,239
2023-06-11,36,WH_SOUTH,59
2023-06-11,37,WH_WEST,91
2023-06-11,38,WH_WEST,202
2023-06-11,39,WH_NORTH,110
2023-06-11,40,WH_SOUTH,97
2023-06-11,41,WH_EAST,260
2023-06-11,42,WH_EAST,37
2023-06-11,43,WH_NORTH,89
2023-06-11,44,WH_EAST,176
2023-06-11,45,WH_WEST,239
2023-06-11,46,WH_SOUTH,369
2023-06-11,47,WH_WEST,496
2023-06-11,48,WH_SOUTH,308
2023-06-11,49,WH_EAST,500
2023-06-11,50,WH_WEST,436
2023-06-14,1,WH_EAST,390
2023-06-14,2,WH_EAST,34
2023-06-14,3,WH_SOUTH,130
2023-06-14,4,WH_WEST,137
2023-06-14,5,WH_NORTH,37
2023-06-14,6,WH_NORTH,245
2023-06-14,7,WH_SOUTH,200
2023-06-14,8,WH_WEST,6
2023-06-14,9,WH_SOUTH,363
2023-06-14,10,WH_WEST,75
2023-06-14,11,WH_EAST,201
2023-06-14,12,WH_WEST,441
2023-06-14,13,WH_WEST,53
2023-06-14,14,WH_NORTH,82
2023-06-14,15,WH_EAST,485
2023-06-14,16,WH_EAST,373
2023-06-14,17,WH_SOUTH,105
2023-06-14,18,WH_SOUTH,15
2023-06-14,19,WH_NORTH,278
2023-06-14,20,WH_NORTH,185
2023-06-14,21,WH_WEST,489
2023-06-14,22,WH_SOUTH,16
2023-06-14,23,WH_SOUTH,295
2023-06-14,24,WH_SOUTH,321
2023-06-14,25,WH_EAST,326
2023-06-14,26,WH_SOUTH,261
2023-06-14,27,WH_WEST,114
2023-06-14,28,WH_SOUTH,409
2023-06-14,29,WH_NORTH,20
2023-06-14,30,WH_WEST,349
2023-06-14,31,WH_SOUTH,42
2023-06-14,32,WH_SOUTH,325
2023-06-14,33,WH_WEST,117
2023-06-14,34,WH_WEST,180
2023-06-14,35,WH_EAST,278
2023-06-14,36,WH_EAST,76
2023-06-14,37,WH_SOUTH,1
2023-06-14,38,WH_WEST,68
2023-06-14,39,WH_NORTH,32
2023-06-14,40,WH_WEST,432
2023-06-14,41,WH_NORTH,281
2023-06-14,42,WH_EAST,70
2023-06-14,43,WH_WEST,129
2023-06-14,44,WH_NORTH,223
2023-06-14,45,WH_SOUTH,250
2023-06-14,46,WH_WEST,390
2023-06-14,47,WH_SOUTH,322
2023-06-14,48,WH_WEST,167
2023-06-14,49,WH_NORTH,80
2023-06-14,50,WH_EAST,180
2023-06-17,1,WH_EAST,46
2023-06-17,2,WH_NORTH,9
2023-06-17,3,WH_EAST,453
2023-06-17,4,WH_NORTH,16
2023-06-17,5,WH_NORTH,316
2023-06-17,6,WH_EAST,352
2023-06-17,7,WH_EAST,363
2023-06-17,8,WH_SOUTH,65
2023-06-17,9,WH_WEST,449
2023-06-17,10,WH_SOUTH,106
2023-06-17,11,WH_NORTH,6
2023-06-17,12,WH_SOUTH,214
2023-06-17,13,WH_NORTH,231
2023-06-17,14,WH_SOUTH,66
2023-06-17,15,WH_SOUTH,164
2023-06-17,16,WH_NORTH,78
2023-06-17,17,WH_SOUTH,1
2023-06-17,18,WH_SOUTH,342
2023-06-17,19,WH_EAST,349
2023-06-17,20,WH_SOUTH,449
2023-06-17,21,WH_EAST,101
2023-06-17,22,WH_WEST,169
2023-06-17,23,WH_SOUTH,294
2023-06-17,24,WH_NORTH,222
2023-06-17,25,WH_SOUTH,434
2023-06-17,26,WH_NORTH,442
2023-06-17,27,WH_NORTH,446
2023-06-17,28,WH_WEST,363
2023-06-17,29,WH_WEST,113
2023-06-17,30,WH_NORTH,216
2023-06-17,31,WH_WEST,313
2023-06-17,32,WH_WEST,428
2023-06-17,33,WH_WEST,372
2023-06-17,34,WH_EAST,4
2023-06-17,35,WH_SOUTH,105
2023-06-17,36,WH_NORTH,130
2023-06-17,37,WH_EAST,142
2023-06-17,38,WH_EAST,32
2023-06-17,39,WH_NORTH,199
2023-06-17,40,WH_NORTH,223
2023-06-17,41,WH_WEST,135
2023-06-17,42,WH_WEST,2
2023-06-17,43,WH_NORTH,351
2023-06-17,44,WH_EAST,148
2023-06-17,45,WH_EAST,282
2023-06-17,46,WH_NORTH,51
2023-06-17,47,WH_EAST,373
2023-06-17,48,WH_NORTH,250
2023-06-17,49,WH_WEST,153
2023-06-17,50,WH_SOUTH,297
2023-06-20,1,WH_WEST,425
2023-06-20,2,WH_SOUTH,264
2023-06-20,3,WH_NORTH,300
2023-06-20,4,WH_SOUTH,151
2023-06-20,5,WH_NORTH,60
2023-06-20,6,WH_EAST,3
2023-06-20,7,WH_EAST,418
2023-06-20,8,WH_NORTH,334
2023-06-20,9,WH_WEST,315
2023-06-20,10,WH_WEST,50
2023-06-20,11,WH_SOUTH,62
2023-06-20,12,WH_EAST,428
2023-06-20,13,WH_SOUTH,362
2023-06-20,14,WH_EAST,190
2023-06-20,15,WH_SOUTH,357
2023-06-20,16,WH_SOUTH,356
2023-06-20,17,WH_SOUTH,68
2023-06-20,18,WH_NORTH,166
2023-06-20,19,WH_SOUTH,233
2023-06-20,20,WH_WEST,325
2023-06-20,21,WH_EAST,120
2023-06-20,22,WH_EAST,471
2023-06-20,23,WH_EAST,378
2023-06-20,24,WH_NORTH,488
2023-06-20,25,WH_EAST,254
2023-06-20,26,WH_WEST,89
2023-06-20,27,WH_EAST,382
2023-06-20,28,WH_SOUTH,305
2023-06-20,29,WH_EAST,23
2023-06-20,30,WH_NORTH,44
2023-06-20,31,WH_NORTH,468
2023-06-20,32,WH_EAST,397
2023-06-20,33,WH_SOUTH,418
2023-06-20,34,WH_EAST,163
2023-06-20,35,WH_WEST,427
2023-06-20,36,WH_SOUTH,237
2023-06-20,37,WH_WEST,360
2023-06-20,38,WH_SOUTH,205
2023-06-20,39,WH_NORTH,113
2023-06-20,40,WH_NORTH,227
2023-06-20,41,WH_EAST,272
2023-06-20,42,WH_NORTH,496
2023-06-20,43,WH_SOUTH,10
2023-06-20,44,WH_EAST,465
2023-06-20,45,WH_EAST,410
2023-06-20,46,WH_NORTH,361
2023-06-20,47,WH_WEST,60
2023-06-20,48,WH_WEST,34
2023-06-20,49,WH_EAST,423
2023-06-20,50,WH_SOUTH,91
2023-06-23,1,WH_SOUTH,188
2023-06-23,2,WH_EAST,491
2023-06-23,3,WH_EAST,338
2023-06-23,4,WH_EAST,305
2023-06-23,5,WH_SOUTH,23
2023-06-23,6,WH_EAST,377
2023-06-23,7,WH_EAST,288
2023-06-23,8,WH_WEST,226
2023-06-23,9,WH_EAST,227
2023-06-23,10,WH_WEST,306
2023-06-23,11,WH_NORTH,54
2023-06-23,12,WH_SOUTH,402
2023-06-23,13,WH_WEST,303
2023-06-23,14,WH_SOUTH,9
2023-06-23,15,WH_EAST,388
2023-06-23,16,WH_EAST,239
2023-06-23,17,WH_WEST,497
2023-06-23,18,WH_SOUTH,226
2023-06-23,19,WH_EAST,166
2023-06-23,20,WH_NORTH,44
2023-06-23,21,WH_WEST,0
2023-06-23,22,WH_EAST,495
2023-06-23,23,WH_WEST,466
2023-06-23,24,WH_NORTH,408
2023-06-23,25,WH_NORTH,449
2023-06-23,26,WH_EAST,337
2023-06-23,27,WH_SOUTH,92
2023-06-23,28,WH_NORTH,397
2023-06-23,29,WH_SOUTH,103
2023-06-23,30,WH_WEST,363
2023-06-23,31,WH_WEST,31
2023-06-23,32,WH_NORTH,468
2023-06-23,33,WH_SOUTH,139
2023-06-23,34,WH_WEST,221
2023-06-23,35,WH_NORTH,66
2023-06-23,36,WH_SOUTH,3
2023-06-23,37,WH_WEST,143
2023-06-23,38,WH_WEST,462
2023-06-23,39,WH_NORTH,379
2023-06-23,40,WH_NORTH,382
2023-06-23,41,WH_SOUTH,374
2023-06-23,42,WH_WEST,295
2023-06-23,43,WH_SOUTH,238
2023-06-23,44,WH_NORTH,324
2023-06-23,45,WH_EAST,356
2023-06-23,46,WH_WEST,478
2023-06-23,47,WH_NORTH,467
2023-06-23,48,WH_SOUTH,108
2023-06-23,49,WH_WEST,383
2023-06-23,50,WH_EAST,451
2023-06-26,1,WH_SOUTH,262
2023-06-26,2,WH_EAST,375
2023-06-26,3,WH_WEST,262
2023-06-26,4,WH_NORTH,279
2023-06-26,5,WH_EAST,397
2023-06-26,6,WH_SOUTH,496
2023-06-26,7,WH_WEST,202
2023-06-26,8,WH_SOUTH,26
2023-06-26,9,WH_NORTH,330
2023-06-26,10,WH_NORTH,240
2023-06-26,11,WH_SOUTH,254
2023-06-26,12,WH_EAST,315
2023-06-26,13,WH_EAST,400
2023-06-26,14,WH_EAST,160
2023-06-26,15,WH_WEST,350
2023-06-26,16,WH_EAST,445
2023-06-26,17,WH_EAST,141
2023-06-26,18,WH_NORTH,435
2023-06-26,19,WH_NORTH,231
2023-06-26,20,WH_WEST,297
2023-06-26,21,WH_SOUTH,380
2023-06-26,22,WH_WEST,69
2023-06-26,23,WH_WEST,327
2023-06-26,24,WH_EAST,145
2023-06-26,25,WH_SOUTH,152
2023-06-26,26,WH_WEST,425
2023-06-26,27,WH_EAST,290
2023-06-26,28,WH_NORTH,352
2023-06-26,29,WH_WEST,15
2023-06-26,30,WH_EAST,127
2023-06-26,31,WH_EAST,296
2023-06-26,32,WH_SOUTH,471
2023-06-26,33,WH_EAST,488
2023-06-26,34,WH_NORTH,236
2023-06-26,35,WH_WEST,186
2023-06-26,36,WH_EAST,230
2023-06-26,37,WH_SOUTH,472
2023-06-26,38,WH_WEST,168
2023-06-26,39,WH_WEST,340
2023-06-26,40,WH_NORTH,193
2023-06-26,41,WH_WEST,269
2023-06-26,42,WH_EAST,421
2023-06-26,43,WH_SOUTH,156
2023-06-26,44,WH_NORTH,250
2023-06-26,45,WH_SOUTH,29
2023-06-26,46,WH_WEST,333
2023-06-26,47,WH_NORTH,412
2023-06-26,48,WH_WEST,238
2023-06-26,49,WH_WEST,48
2023-06-26,50,WH_SOUTH,161
